validity,issue,url
4,"TITLE: Issue: Not registering the task is complete BODY: Challenge [Quoting Strings with Single Quotes](https://www.freecodecamp.com/challenges/quoting-strings-with-single-quotes) has an issue.
User Agent is: <code>Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.

My code:
```javascript

var myStr = 'This string has ""double quotes"" in it. And ""probably"" lots of them.';



```

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15480
2,"TITLE: Cant' understand how we are going to target 2nd child of 'well' if we have not mentioned element 'well' anywhere in the query.. BODY: Challenge [Target a Specific Child of an Element Using jQuery](https://www.freecodecamp.com/challenges/target-a-specific-child-of-an-element-using-jquery) has an issue.
User Agent is: <code>Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.

My code:
html

<script>
  $(document).ready(function() {
    $(""#target1"").css(""color"", ""red"");
    $(""#target1"").prop(""disabled"", true);
    $(""#target4"").remove();
    $(""#target2"").appendTo(""#right-well"");
    $(""#target5"").clone().appendTo(""#left-well"");
    $(""#target1"").parent().css(""background-color"", ""red"");
    $(""#right-well"").children().css(""color"", ""orange"");
 ------->   $("".target:nth-child(2)"").addClass(""animated bounce"");

  });
</script>

<!-- Only change code above this line. -->

<div class=""container-fluid"">
  <h3 class=""text-primary text-center"">jQuery Playground</h3>
  <div class=""row"">
    <div class=""col-xs-6"">
      <h4>#left-well</h4>
      <div class=""well"" id=""left-well"">
        <button class=""btn btn-default target"" id=""target1"">#target1</button>
        <button class=""btn btn-default target"" id=""target2"">#target2</button>
        <button class=""btn btn-default target"" id=""target3"">#target3</button>
      </div>
    </div>
    <div class=""col-xs-6"">
      <h4>#right-well</h4>
      <div class=""well"" id=""right-well"">
        <button class=""btn btn-default target"" id=""target4"">#target4</button>
        <button class=""btn btn-default target"" id=""target5"">#target5</button>
        <button class=""btn btn-default target"" id=""target6"">#target6</button>
      </div>
    </div>
  </div>
</div>

```

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15496
5,"TITLE: Beta: ES6: Create an Export Fallback with export default BODY: Challenge [create-an-export-fallback-with-export-default](https://beta.freecodecamp.com/en/challenges/es6/create-an-export-fallback-with-export-default) has an issue.
User Agent is: <code>Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.

The code below is what the test is currently expecting, but default exports cannot be used with var, let, or const
[Ref here under 'using default export'](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/export#Using_the_default_export)
```js

export default const subtract = (x,y) => {return x - y};

assert(code.match(/export\s+default\s+const\s+subtract\s+=\s+\(x,y\)\s+=>\s+{return\s+x\s-\s+y;}/ig))

```

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15507
2,"TITLE: Sticky Highlighting on 'Community' Nav Bar Button BODY: On beta/staging, if you click the community button on the nav bar, it remains highlighted even after you navigate away and the menu closes. I believe this is unintentional and if the menu is not open, it should not remain highlighted in the navbar. 

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15509
2,"TITLE: Bug in Build a Recipe Box reference implementation BODY: #### Challenge Name
[Build a Recipe Box](https://www.freecodecamp.com/challenges/build-a-recipe-box)


#### Issue Description

Steps to reproduce:

1. Visit reference implementation at: https://codepen.io/FreeCodeCamp/full/xVXWag/
2. Open one of the recipes
3. Click the recipe's ""Edit"" button
4. Change the recipe's name
5. Click ""Edit Recipe"" to save

Current behavior: a **duplicate** recipe with the changed name is **created**, and the old one remains there with the same name as before.

Expected behavior: only the name of the recipe is changed, and no new recipe is created.",https://github.com/freeCodeCamp/freeCodeCamp/issues/15590
4,"TITLE: Sass Use @each to map over items in a list BODY: <!-- freeCodeCamp Issue Template -->
I can entering in correct code in Sass Use @each to map over items in a list but not passing the tests.

#### Challenge Name
<!-- Insert link to challenge below -->
https://beta.freecodecamp.com/en/challenges/sass/use-each-to-map-over-items-in-a-list

#### Issue Description
<!-- Describe below when the issue happens and how to reproduce it -->

This code works on codepen. but not in beta fcc. also, did not see $key syntax in @each section of Sass Docs.  the $key syntax did not work for me on codepen either. thanks.
#### Browser Information
<!-- Describe your workspace in which you are having issues-->
* Browser Name, Version: chrome latest version
* Operating System: Version 59.0.3071.91 (Official Build) (64-bit)
* Mobile, Desktop, or Tablet: chromebook acer 11

#### Your Code
<!-- If relevant, paste all of your challenge code in here -->
```scss
@each $color in blue,black,red {
  .${$color}-bg {
    background-color: $color;
}
}


```
#### Screenshot
<!-- Add a screenshot of your issue -->
![screenshot 2017-06-23 at 6 47 51 pm](https://user-images.githubusercontent.com/28043421/27504720-7d88595c-5844-11e7-9d5d-5c046c681276.png)
![screenshot 2017-06-23 at 6 49 00 pm](https://user-images.githubusercontent.com/28043421/27504732-aa0808b0-5844-11e7-9331-568039999ed6.png)


",https://github.com/freeCodeCamp/freeCodeCamp/issues/15510
3,"TITLE: Sass  Apply a Style Until a Condition is Met with @while BODY: Challenge [apply-a-style-until-a-condition-is-met-with-while](https://beta.freecodecamp.com/en/challenges/sass/apply-a-style-until-a-condition-is-met-with-while) has an issue.
User Agent is: <code>Mozilla/5.0 (X11; CrOS x86_64 9460.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.91 Safari/537.36</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.
I am simply not passing the test even though code is valid and checked on codepen.  The challenges were fine until i hit the @for directive so far @for @each and now @while all wont pass me.
![screenshot 2017-06-23 at 7 00 30 pm](https://user-images.githubusercontent.com/28043421/27504801-437e0e76-5846-11e7-8660-792d650e3a77.png)


```html


<style>
 $x: 1;
  @while $x <= 10 {
    .text-${$x} { font-size: 5px * $x;}
    $x: $x + 1;
  }
  
  
</style>

<p class=""text-1"">Hello</p>
<p class=""text-2"">Hello</p>
<p class=""text-3"">Hello</p>
<p class=""text-4"">Hello</p>
<p class=""text-5"">Hello</p>
<p class=""text-6"">Hello</p>
<p class=""text-7"">Hello</p>
<p class=""text-8"">Hello</p>
<p class=""text-9"">Hello</p>
<p class=""text-10"">Hello</p>

```

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15511
4,"TITLE: Create static page to replace current ""How our Nonprofit Projects Work"" page BODY: In #15474 Quincy suggested creating a separate issue for any pages that could potentially be factored out as static pages. I believe the current [How our Nonprofit Projects Work](https://www.freecodecamp.com/how-nonprofit-projects-work) page could be factored out as a static page. 

I'd like to work on this issue if it's approved.",https://github.com/freeCodeCamp/freeCodeCamp/issues/15521
4,"TITLE: Move from freecodecamp.com to freecodecamp.org BODY: Since we're a donor-supported nonprofit, we've long intended to transition from freeCodeCamp.com  to freeCodeCamp.org. Since we're bracing for a lot more campers when we release our new certificates and our Guides section, we should go ahead and make the transition now.

To preserve our standings in Google results, we'll want to [use 301 redirects throughout](https://www.hobo-web.co.uk/how-to-change-domain-names-keep-your-rankings-in-google/) and minimize broken links.

Here's what will be necessary:
- [x] Transition medium.freecodecamp.com
- [x] Transition forum.freecodecamp.com

- [x] Update any references within our codebase

- [x] Spin up new instance of production
    - [x] Add Facebook auth token
    - [x] Add GitHub auth token
    - [x] Add Google auth token
    - [x] Add Twitter auth token
    - [x] Add nginx route handler

- [x] Move dns to cloudflare
  - [x] Replicate previous dns records
  - [ ] Add .com to .org redirect to current production
",https://github.com/freeCodeCamp/freeCodeCamp/issues/15523
3,"TITLE: error on api of fcc BODY: <!-- freeCodeCamp Issue Template -->

<!-- Please provide as much detail as possible for us to fix your issue -->
<!-- Remove any heading sections you did not fill out -->



#### Challenge Name
Image Search Abstraction Layer
https://www.freecodecamp.com/challenges/image-search-abstraction-layer

#### Issue Description
when you click on the link to the cats images it return an error


#### Screenshot
<!-- Add a screenshot of your issue -->


![image](https://user-images.githubusercontent.com/20336964/27572207-2df20754-5b13-11e7-8c50-ca81a5902452.png)
",https://github.com/freeCodeCamp/freeCodeCamp/issues/15547
2,"TITLE: Lessons that I've Taken are Not Showing as Completed! BODY: I have taken hundreds of lessons here on Free Code Camp. But when I go to the ""Map"" menu, none of the lessons that I have taken previously are showing as greyed out and checkmarked! I'm afraid that this might affect me getting my certification. Can anyone tell me why this is happening? I need an explanation now!


",https://github.com/freeCodeCamp/freeCodeCamp/issues/15560
4,"TITLE: Applied Visual Design: Adjust the background-color Property of Text BODY: Hi there,

As someone who often uses the ""night mode"" option for Free Code Camp I found the visually it was hard to distinguish the subtle changes in night mode.

You may want to also include a colour modifier to the background instead of using a shade to have it better stand out in both Day/Night modes.



Challenge [adjust-the-backgroundcolor-property-of-text](https://beta.freecodecamp.com/en/challenges/applied-visual-design/adjust-the-backgroundcolor-property-of-text) has an issue.
User Agent is: <code>Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.


```html


<style>
  h4 {
    text-align: center;
    padding: 10px;
    background-color: rgba(45, 45, 45, 0.1)
    
  }
  p {
    text-align: justify;
  }
  .links {
    text-align: left;
    color: black;
  }
  .fullCard {
    width: 245px;
    border: 1px solid #ccc;
    border-radius: 5px;
    margin: 10px 5px;
    padding: 4px;
  }
  .cardContent {
    padding: 10px;
  }
  .cardText {
    margin-bottom: 30px;
  }
</style>
<div class=""fullCard"">
  <div class=""cardContent"">
    <div class=""cardText"">
      <h4>Alphabet</h4>
      <hr>
      <em><p>Google was founded by Larry Page and Sergey Brin while they were <u>Ph.D. students</u> at <strong>Stanford University</strong>.</p></em>
    </div>
    <div class=""cardLinks"">
      <a href=""https://en.wikipedia.org/wiki/Larry_Page"" target=""_blank"" class=""links"">Larry Page</a><br><br>
      <a href=""https://en.wikipedia.org/wiki/Sergey_Brin"" target=""_blank"" class=""links"">Sergey Brin</a>
    </div>
  </div>
</div>

```

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15565
4,"TITLE: Firefox doesn't play animations on first try BODY: To reproduce (on Firefox):
Reset challenge
Paste in correct code and Run Tests

Expect Behavior: screen shake and button bounce
Actual Behavior: no animations

Fixed after refreshing page.  The animations start after the page is refreshed and the ""Run Tests"" button is pushed.

I had the same problem on the previous jQuery challenge (Target HTML Elements with Selectors Using jQuery).

Challenge [target-elements-by-class-using-jquery](http://beta.freecodecamp.com/en/challenges/jquery/target-elements-by-class-using-jquery) has an issue.
User Agent is: <code>Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.


```html


<script>
  $(document).ready(function() {
    $(""button"").addClass(""animated bounce"");
    $("".well"").addClass(""animated shake"");
  });
</script>

<!-- Only change code above this line. -->

<div class=""container-fluid"">
  <h3 class=""text-primary text-center"">jQuery Playground</h3>
  <div class=""row"">
    <div class=""col-xs-6"">
      <h4>#left-well</h4>
      <div class=""well"" id=""left-well"">
        <button class=""btn btn-default target"" id=""target1"">#target1</button>
        <button class=""btn btn-default target"" id=""target2"">#target2</button>
        <button class=""btn btn-default target"" id=""target3"">#target3</button>
      </div>
    </div>
    <div class=""col-xs-6"">
      <h4>#right-well</h4>
      <div class=""well"" id=""right-well"">
        <button class=""btn btn-default target"" id=""target4"">#target4</button>
        <button class=""btn btn-default target"" id=""target5"">#target5</button>
        <button class=""btn btn-default target"" id=""target6"">#target6</button>
      </div>
    </div>
  </div>
</div>

```

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15568
4,"TITLE: Change color/background color in Night Mode preview BODY: Challenge [create-visual-balance-using-the-textalign-property](http://beta.freecodecamp.com/en/challenges/applied-visual-design/create-visual-balance-using-the-textalign-property) has an issue.
User Agent is: <code>Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.

Please, is it possible to change
a) font color or
b) background color of preview window 
in the Night Mode? 
The black text on dark grey background is pretty hard to read (and especially with lower contrast - which is widely used at night)

Screenshot here: [http://vlastapolach.cz/download/nightMode.png](http://vlastapolach.cz/download/nightMode.png)

Thank you",https://github.com/freeCodeCamp/freeCodeCamp/issues/15572
1,"TITLE: React : Challenge no. 47  BODY: The  challenge ""Use Array.map() to dynamically render elements"" has a problem. The solution is correct, and it shows a error ""Test case not passed"", for the last case. Even, pressing the ""Get solution code button"" didn't worked. Everything was working, according to the challenge.

#### Screenshot
![fcc](https://user-images.githubusercontent.com/29104610/27764327-50763ca6-5eb4-11e7-8132-73358a29003e.png)



",https://github.com/freeCodeCamp/freeCodeCamp/issues/15577
2,"TITLE: Missing tests. Poss related to issue #13498 BODY: #### Challenge Name
Basic Algorithm Scripting: Where do I Belong
[http://beta.freecodecamp.com/en/challenges/basic-algorithm-scripting/where-do-i-belong](http://beta.freecodecamp.com/en/challenges/basic-algorithm-scripting/where-do-i-belong)



#### Issue Description
I have written the code correctly.  On printing the output to the console, I see that it does NOT test the following:

getIndexToIns([2, 5, 10], 15) should return 3.
getIndexToIns([2, 5, 10], 15) should return a number.
getIndexToIns([], 1) should return 0.
getIndexToIns([], 1) should return a number.

The last item tested (output from my console) is:

(3) [2, 10, 20]
VM820:18 num = 19
VM820:19 item = 2
VM820:20 index = 2

#### Browser Information
<!-- Describe your workspace in which you are having issues-->

* Browser Name, Version: Chrome
* Operating System: Windows 10
* Mobile, Desktop, or Tablet: Laptop

#### Your Code

Not relevant.



",https://github.com/freeCodeCamp/freeCodeCamp/issues/15578
2,"TITLE: Functional Programming Challenges introduced later BODY: In the Map for the Beta, there are a number of exercises in sections before Functional Programming is introduced that use Map, reduce, or filter, and others that are easier solved with them. Either the Functional Programming section should be introduced sooner, or exercises covering these functions should appear earlier.",https://github.com/freeCodeCamp/freeCodeCamp/issues/15579
3,"TITLE: Use Colorblind-OK colors in box model challenges  BODY: #### Challenge Name
https://www.freecodecamp.com/challenges/adjusting-the-padding-of-an-element and the subsequent challenges


#### Issue Description
<!-- Describe below when the issue happens and how to reproduce it -->
These challenges rely on the user being able to discern between red and green, and red-green colorblindness is common. We should change these colors to colors that are less likely to be confused, and be sure to update the copy and tests for these challenges where necessary.

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15580
5,"TITLE: Manage a Book Trading Club Application Error BODY: __Manage a Book Trading Club__  Example Application not working.

It was working but when i've tried to add a book with a wrong title it crashed (the dummy title was something like 'jhasdghfdk')...

@clnhll Can you check this one out?

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15583
2,"TITLE: Recieveing error stating that i used a case, switch, or if else statement but did not use any of them. BODY: Challenge [using-objects-for-lookups](http://beta.freecodecamp.com/en/challenges/basic-javascript/using-objects-for-lookups) has an issue.
User Agent is: <code>Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.


```js


// Setup
function phoneticLookup(val) {
  var result = """";

  // Only change code below this line
  var lookup = {
    ""alpha"": ""Adams"",
       ""bravo"": ""Boston"",
       ""charlie"": ""Chicago"",
      ""delta"": ""Denver"",
      ""echo"": ""Easy"",
    ""foxtrot"": ""Frank""
  };
  
  result = lookup[val];

 
  // Only change code above this line
  return result;
}

// Change this value to test
phoneticLookup(""charlie"");

```
my code 
// Setup
function phoneticLookup(val) {
  var result = """";

  // Only change code below this line
  var lookup = {
    ""alpha"": ""Adams"",
       ""bravo"": ""Boston"",
       ""charlie"": ""Chicago"",
      ""delta"": ""Denver"",
      ""echo"": ""Easy"",
    ""foxtrot"": ""Frank""
  };
  
  result = lookup[val];

 
  // Only change code above this line
  return result;
}

// Change this value to test
phoneticLookup(""charlie"");

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15585
5,"TITLE: Use a Mixin Under Object Oriented Programming FCC Beta BODY: Challenge [use-a-mixin-to-add-common-behavior-between-unrelated-objects](https://beta.freecodecamp.com/en/challenges/object-oriented-programming/use-a-mixin-to-add-common-behavior-between-unrelated-objects) has an issue.
User Agent is: <code>Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.

The condition to solve the challenge requires the mixin to be named ""Mixing"", but it was said that the name should be ""Mixin"". Just a typo in the assert probably.


let bird = {
  name: ""Donald"",
  numLegs: 2
};

let boat = {
  name: ""Warrior"",
  type: ""race-boat""
};

// Add your code below this line
let glideMixing = function(obj){
  obj.glide = function(){
    return""I'm soaring!"";
  };
};

glideMixing(bird);
glideMixing(boat);




```

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15591
5,"TITLE: Testing bug BODY: Challenge [use-a-retina-image-for-higher-resolution-displays](http://beta.freecodecamp.com/en/challenges/responsive-web-design-principles/use-a-retina-image-for-higher-resolution-displays) has an issue.
User Agent is: <code>Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0</code>.
Please describe how to reproduce this issue, and include links to screenshots if possible.
![error1](https://user-images.githubusercontent.com/7410189/27805906-62bc04ca-6005-11e7-818c-6d56cb9b7386.png)

```html


<style>
  img {height:100px;width:100px;}
</style>

<img src=""https://s3.amazonaws.com/freecodecamp/FCCStickers-CamperBot200x200.jpg"" alt=""freeCodeCamp sticker that says 'Because CamperBot Cares'"">

```

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15592
2,"TITLE: JSON & API curriculum doesn't prepare students for Intermediate Front-End Challenges BODY: #### JSON & APIs  --> Intermediate Front-End Projects

#### Issue Description
I've been leading my students through the FCC exercises. Thanks for the amazing curriculum! Today, I was going through the JSON & API section to prepare for our next class. I looked ahead to the first Intermediate Front-End Project, and see that the students are to use the Twitter API. FCC hasn't provided instructions or tutorials on API keys, keeping API keys secret, how to hit a live API endpoint, how to code an HTTP request, etc. (except for the limited cat API example). The way the curriculum is currently structured, it seems like a huge leap from the exercises provided to using the Twitter API. I'm very much in favor of letting the students puzzle things out on their own for awhile, but there seem to be some major concepts that are missing. Is this something FCC is already working on? Thanks!

Another student has discovered this and posted in the forum as well: https://forum.freecodecamp.org/t/where-to-learn-about-api-weather-api-resources-needed/80090/5


",https://github.com/freeCodeCamp/freeCodeCamp/issues/15594
5,"TITLE: Archive and close Core Team chat room in favor of Contributors room BODY: In the past, we’ve talked about merging the core team room into the https://gitter.im/FreeCodeCamp/Contributors room. Now is as good a time as any to make this change.

I propose we all start chatting in https://gitter.im/FreeCodeCamp/Contributors instead.

By the way, all core team members who have set their visibility to public are publicly visible here: https://github.com/orgs/freeCodeCamp/people

Hope to see you all in https://gitter.im/FreeCodeCamp/Contributors

- [ ] Archive the [Core Team room](https://gitter.im/FreeCodeCamp/CoreTeam) using the Gitter API, like we did here https://github.com/freeCodeCamp/freeCodeCamp/issues/8418
- [ ] Upload the resulting TSV file to https://github.com/freeCodeCamp/gitter-history
- [ ] Once we're certain everything is properly backed up, Delete the Core Team room itself",https://github.com/freeCodeCamp/freeCodeCamp/issues/15595
5,"TITLE: Accessing Nested Objects - get a hint - link private? BODY: <!-- freeCodeCamp Issue Template -->

<!-- Please provide as much detail as possible for us to fix your issue -->
<!-- Remove any heading sections you did not fill out -->

<!-- NOTE: If your issue is CodePen Project / Test Suite related, please open it using the below URL instead -->
<!-- https://github.com/freeCodeCamp/testable-projects-fcc/issues/new -->

#### Challenge Name
<!-- Insert link to challenge below -->
Accessing Nested Objects (https://www.freecodecamp.com/challenges/accessing-nested-objects)

#### Issue Description
<!-- Describe below when the issue happens and how to reproduce it -->
The get a hint button is linked to a thread that's private.

#### Browser Information
<!-- Describe your workspace in which you are having issues-->

* Browser Name, Version: Safari
* Operating System: macOS
* Mobile, Desktop, or Tablet: Desktop

#### Your Code
<!-- If relevant, paste all of your challenge code in here -->
```js
Not relevant to the issue


```
#### Screenshot
<!-- Add a screenshot of your issue -->
![Image of issue](http://i.imgur.com/CHBslHD.png)

",https://github.com/freeCodeCamp/freeCodeCamp/issues/15609
4,"TITLE: issue found inspite the right code (target even number elements using jQuery) BODY: ![untitled](https://user-images.githubusercontent.com/30015751/27991725-9dc6e368-649d-11e7-85fa-f15a742c3ef2.jpg)
please find if something is wrong and help me out!",https://github.com/freeCodeCamp/freeCodeCamp/issues/15610
3,"TITLE: Counting Cards is unclear or too difficult BODY: According to Google Analytics, the [Counting Cards challenge](https://www.freecodecamp.com/challenges/counting-cards) is way too hard, and is taking campers an average of 8 minutes to finish (if they finish - a lot of them seem to give up). 

According to this table, campers spend more time on it than they do on the algorithm challenges.

![](https://www.evernote.com/l/Ar9YCZe5amdJxo7PxclM03fMCHcDIQYSKZwB/image.png)

We need to either reword this or simplify the challenge so it can be completed in closer to 3 minutes. Otherwise, we should move it back to the algorithm section.
",https://github.com/freeCodeCamp/freeCodeCamp/issues/15615
3,"TITLE: Profile Lookup is unclear or too difficult BODY: According to Google Analytics, the [Profile Lookup challenge](https://www.freecodecamp.com/challenges/profile-lookup) is way too hard, and is taking campers an average of 7 minutes and 25 seconds to finish (if they finish - a lot of them seem to give up). 

According to this table, campers spend more time on it than they do on most of the algorithm challenges.

![](https://www.evernote.com/l/Ar9YCZe5amdJxo7PxclM03fMCHcDIQYSKZwB/image.png)

We need to either reword this or simplify the challenge so it can be completed in closer to 3 minutes. Otherwise, we should move it back to the algorithm section.
",https://github.com/freeCodeCamp/freeCodeCamp/issues/15616
4,"TITLE: beta HTML does not preload for any challenge BODY: <!-- freeCodeCamp Issue Template -->

<!-- Please provide as much detail as possible for us to fix your issue -->
<!-- Remove any heading sections you did not fill out -->

<!-- NOTE: If your issue is CodePen Project / Test Suite related, please open it using the below URL instead -->
<!-- https://github.com/freeCodeCamp/testable-projects-fcc/issues/new -->

#### Challenge Name
All challenges on the beta site I've encountered thus far (I'm up to #106).

Name of current challenge is ""Applied Visual Design: Use the CSS Transform scale Property to Change the Size of an Element"" but like I said, applies to all on beta. subdomain.

#### Issue Description
<!-- Describe below when the issue happens and how to reproduce it -->
Every time I progress to the next challenge, the challenge's HTML is NOT preloaded - I have to click on ""Reset

"" for the challenge's HTML to show up on the right hand side (previous to any changes for the challenge, I mean).


#### Browser Information
<!-- Describe your workspace in which you are having issues-->

* Browser Name, Version: Chrome, version 59.0.3071.115 (Official Build) (64-bit)
* Operating System: Windows 8.1
* Mobile, Desktop, or Tablet: Desktop

#### Screenshot
<!-- Add a screenshot of your issue -->
Before I hit ""Reset""
![beta-site-html-not-loading-issue](https://user-images.githubusercontent.com/6607799/28024003-22e1937e-6555-11e7-823f-12b4a18a5cf1.jpg)
After I hit ""Reset""
![screenshot of applied visual design- use the css transform scale property to change the size of an element - freecodecamp](https://user-images.githubusercontent.com/6607799/28024183-90f2623a-6555-11e7-9862-1e6331da48d1.jpg)


",https://github.com/freeCodeCamp/freeCodeCamp/issues/15620
1,"TITLE: Return statement  not displaying in Beta BODY: <!-- freeCodeCamp Issue Template -->

<!-- Please provide as much detail as possible for us to fix your issue -->
<!-- Remove any heading sections you did not fill out -->

<!-- NOTE: If your issue is CodePen Project / Test Suite related, please open it using the below URL instead -->
<!-- https://github.com/freeCodeCamp/testable-projects-fcc/issues/new -->

#### Challenge Name
<!-- Insert link to challenge below -->
For all challenges.

#### Issue Description
<!-- Describe below when the issue happens and how to reproduce it -->
In JS exercise console.log() is not displaying anything and also not displaying anything while using return statement also.  This is a very helpful feature which helps in debugging and also seeing what the results are and what should be actual results. Instead here it is always displaying the same conditions in test-cases which I think is not necessary.    

#### Browser Information
<!-- Describe your workspace in which you are having issues-->
All browsers and OS

#### Screenshot
<!-- Add a screenshot of your issue -->


![image](https://user-images.githubusercontent.com/8538409/28048284-90a05158-660d-11e7-93f4-5963c1ff460d.png)
",https://github.com/freeCodeCamp/freeCodeCamp/issues/15623
1,"TITLE: Display meaningful placeholder usernames in for new signups BODY: Currently, the uuid has gotten very long. It's not a friendly identifier for users when they haven't yet linked a GitHub account.

![image](https://user-images.githubusercontent.com/1884376/28053337-80966dae-662d-11e7-9750-47e2335773c2.png)


~~We should rather display an email associated here as a place holder.~~ We should not display email.

We should have something meaningful and memorable.
Note: This DOES NOT mean we are changing the user id. This issue is just about the display fields on the rendered page.",https://github.com/freeCodeCamp/freeCodeCamp/issues/15625
1,"TITLE: Invisible Challenge in Basic Algorithm Scripting (Beta) BODY: 
#### Challenge Name
Unconfirmed, but believed to be Slice and Splice --> Challenge can be found under [Basic Algorithm Scripting](http://beta.freecodecamp.com/en/map)


#### Issue Description
The challenge under the ``Title Case a Sentence`` challenge is missing. This could be a bug or it could be something that's worked on, but I'd rather bring something already known to attention rather than leave it there. When inspected, there appears to be an ``<a>`` tag to slice and spice.


#### Browser Information
* Browser Name, Version: Chrome 59.0.3071.115 
* Operating System:  MacOSX Sierra
* Mobile, Desktop, or Tablet: Desktop

#### Screenshot
![image](https://user-images.githubusercontent.com/24515342/28071024-d08399e2-661c-11e7-9225-5f8b97e28cb8.png)
![image](https://user-images.githubusercontent.com/24515342/28071220-4c73bb54-661d-11e7-933f-42fd09491dd7.png)


",https://github.com/freeCodeCamp/freeCodeCamp/issues/15626
3,"TITLE: Accessibility: Windows and Mac: Screen Reader Will Not Speak the Edit Box in the Code Window BODY: <!-- freeCodeCamp Issue Template -->

<!-- Please provide as much detail as possible for us to fix your issue -->
<!-- Remove any heading sections you did not fill out -->

<!-- NOTE: If your issue is CodePen Project / Test Suite related, please open it using the below URL instead -->
<!-- https://github.com/freeCodeCamp/testable-projects-fcc/issues/new -->

#### Challenge Name
<!-- Insert link to challenge below -->


#### Issue Description
<!-- Describe below when the issue happens and how to reproduce it -->
For all challenges, when a screen reader user enters the code window and presses any navigation key, such as arrows, PageUp, PageDown, etc., the screen reader says the word blank. The only way for a screen reader user to work with code is select all of the code, have a text editor on the computer ready to receive the code, paste, alter code, select all, copy or cut to clipboard, go to the site, and paste.

Platforms tried so far, Windows 10 with NVDA and Firefox, and Mac, using VoiceOver and Safari.

Interestingly, both set-ups speak the selected text in the edit window on the site before the user puts it on the clipboard.

#### Browser Information
<!-- Describe your workspace in which you are having issues-->

* Browser Name, Version: 
* Operating System: 
* Mobile, Desktop, or Tablet: 

#### Your Code
<!-- If relevant, paste all of your challenge code in here -->
```js



```
#### Screenshot
<!-- Add a screenshot of your issue -->


",https://github.com/freeCodeCamp/freeCodeCamp/issues/15638
